Using custom data configuration default-5b3c177f7d7df740
All Flax model weights were used when initializing T5ForConditionalGeneration.

Some weights of T5ForConditionalGeneration were not initialized from the Flax model and are newly initialized: ['decoder.embed_tokens.weight', 'encoder.embed_tokens.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
***** Running training *****
  Num examples = 1814333
  Num Epochs = 10
  Instantaneous batch size per device = 4
  Total train batch size (w. parallel, distributed & accumulation) = 4
  Gradient Accumulation steps = 1
  Total optimization steps = 4535840
Downloading and preparing dataset csv/default to /home/sagawa/.cache/huggingface/datasets/csv/default-5b3c177f7d7df740/0.0.0/652c3096f041ee27b04d2232d41f10547a8fecda3e284a79a0ec4053c916ef7a...
Dataset csv downloaded and prepared to /home/sagawa/.cache/huggingface/datasets/csv/default-5b3c177f7d7df740/0.0.0/652c3096f041ee27b04d2232d41f10547a8fecda3e284a79a0ec4053c916ef7a. Subsequent calls will reuse this data.
{'loss': 0.7224, 'learning_rate': 1.9997795336696183e-05, 'epoch': 0.0}
{'loss': 0.0781, 'learning_rate': 1.7929821157712795e-05, 'epoch': 1.04}
{'loss': 0.0781, 'learning_rate': 1.7927616494408975e-05, 'epoch': 1.04}
{'loss': 0.0752, 'learning_rate': 1.7925411831105156e-05, 'epoch': 1.04}
{'loss': 0.0783, 'learning_rate': 1.7923207167801334e-05, 'epoch': 1.04}
{'loss': 0.076, 'learning_rate': 1.7921002504497515e-05, 'epoch': 1.04}
{'loss': 0.076, 'learning_rate': 1.7918797841193692e-05, 'epoch': 1.04}
{'loss': 0.0812, 'learning_rate': 1.7916593177889873e-05, 'epoch': 1.04}
{'loss': 0.0751, 'learning_rate': 1.7914388514586054e-05, 'epoch': 1.04}
{'loss': 0.0756, 'learning_rate': 1.7912183851282235e-05, 'epoch': 1.04}
{'loss': 0.0737, 'learning_rate': 1.7909979187978412e-05, 'epoch': 1.05}
{'loss': 0.0766, 'learning_rate': 1.7907774524674593e-05, 'epoch': 1.05}
{'loss': 0.0788, 'learning_rate': 1.7905569861370774e-05, 'epoch': 1.05}
{'loss': 0.075, 'learning_rate': 1.7903365198066952e-05, 'epoch': 1.05}
{'loss': 0.0729, 'learning_rate': 1.7901160534763133e-05, 'epoch': 1.05}
{'loss': 0.0754, 'learning_rate': 1.789895587145931e-05, 'epoch': 1.05}
{'loss': 0.0801, 'learning_rate': 1.789675120815549e-05, 'epoch': 1.05}
{'loss': 0.0756, 'learning_rate': 1.7894546544851672e-05, 'epoch': 1.05}
{'loss': 0.0755, 'learning_rate': 1.7892341881547853e-05, 'epoch': 1.05}
{'loss': 0.0753, 'learning_rate': 1.789013721824403e-05, 'epoch': 1.05}
{'loss': 0.0756, 'learning_rate': 1.788793255494021e-05, 'epoch': 1.06}
{'loss': 0.0735, 'learning_rate': 1.7885727891636392e-05, 'epoch': 1.06}
{'loss': 0.0729, 'learning_rate': 1.788352322833257e-05, 'epoch': 1.06}
{'loss': 0.079, 'learning_rate': 1.788131856502875e-05, 'epoch': 1.06}
{'loss': 0.0749, 'learning_rate': 1.7879113901724928e-05, 'epoch': 1.06}
{'loss': 0.0742, 'learning_rate': 1.787690923842111e-05, 'epoch': 1.06}
{'loss': 0.0766, 'learning_rate': 1.787470457511729e-05, 'epoch': 1.06}
{'loss': 0.0747, 'learning_rate': 1.787249991181347e-05, 'epoch': 1.06}
{'loss': 0.0754, 'learning_rate': 1.7870295248509648e-05, 'epoch': 1.06}
{'loss': 0.0724, 'learning_rate': 1.786809058520583e-05, 'epoch': 1.07}
{'loss': 0.0769, 'learning_rate': 1.786588592190201e-05, 'epoch': 1.07}
{'loss': 0.0761, 'learning_rate': 1.7863681258598188e-05, 'epoch': 1.07}
{'loss': 0.0751, 'learning_rate': 1.786147659529437e-05, 'epoch': 1.07}
{'loss': 0.0741, 'learning_rate': 1.7859271931990546e-05, 'epoch': 1.07}
{'loss': 0.0751, 'learning_rate': 1.7857067268686727e-05, 'epoch': 1.07}
{'loss': 0.0759, 'learning_rate': 1.7854862605382908e-05, 'epoch': 1.07}
{'loss': 0.0757, 'learning_rate': 1.785265794207909e-05, 'epoch': 1.07}
{'loss': 0.0773, 'learning_rate': 1.7850453278775266e-05, 'epoch': 1.07}
{'loss': 0.076, 'learning_rate': 1.7848248615471447e-05, 'epoch': 1.08}
{'loss': 0.0785, 'learning_rate': 1.7846043952167628e-05, 'epoch': 1.08}
{'loss': 0.0754, 'learning_rate': 1.7843839288863805e-05, 'epoch': 1.08}
{'loss': 0.0744, 'learning_rate': 1.7841634625559986e-05, 'epoch': 1.08}
{'loss': 0.0775, 'learning_rate': 1.7839429962256164e-05, 'epoch': 1.08}
{'loss': 0.0749, 'learning_rate': 1.7837225298952345e-05, 'epoch': 1.08}
{'loss': 0.0748, 'learning_rate': 1.7835020635648526e-05, 'epoch': 1.08}
{'loss': 0.0747, 'learning_rate': 1.7832815972344707e-05, 'epoch': 1.08}
{'loss': 0.076, 'learning_rate': 1.7830611309040884e-05, 'epoch': 1.08}
{'loss': 0.0798, 'learning_rate': 1.7828406645737065e-05, 'epoch': 1.09}
{'loss': 0.0761, 'learning_rate': 1.7826201982433246e-05, 'epoch': 1.09}
{'loss': 0.0744, 'learning_rate': 1.7823997319129423e-05, 'epoch': 1.09}
{'loss': 0.0719, 'learning_rate': 1.7821792655825604e-05, 'epoch': 1.09}
{'loss': 0.0747, 'learning_rate': 1.7819587992521782e-05, 'epoch': 1.09}
{'loss': 0.075, 'learning_rate': 1.7817383329217963e-05, 'epoch': 1.09}
{'loss': 0.0734, 'learning_rate': 1.7815178665914143e-05, 'epoch': 1.09}
{'loss': 0.0735, 'learning_rate': 1.7812974002610324e-05, 'epoch': 1.09}
{'loss': 0.0757, 'learning_rate': 1.7810769339306502e-05, 'epoch': 1.09}
{'loss': 0.0749, 'learning_rate': 1.7808564676002683e-05, 'epoch': 1.1}
{'loss': 0.073, 'learning_rate': 1.7806360012698864e-05, 'epoch': 1.1}
{'loss': 0.0746, 'learning_rate': 1.780415534939504e-05, 'epoch': 1.1}
{'loss': 0.0747, 'learning_rate': 1.7801950686091222e-05, 'epoch': 1.1}
{'loss': 0.0742, 'learning_rate': 1.77997460227874e-05, 'epoch': 1.1}
{'loss': 0.0754, 'learning_rate': 1.779754135948358e-05, 'epoch': 1.1}
{'loss': 0.0759, 'learning_rate': 1.779533669617976e-05, 'epoch': 1.1}
{'loss': 0.0769, 'learning_rate': 1.7793132032875942e-05, 'epoch': 1.1}
{'loss': 0.0755, 'learning_rate': 1.779092736957212e-05, 'epoch': 1.1}
{'loss': 0.075, 'learning_rate': 1.77887227062683e-05, 'epoch': 1.11}
{'loss': 0.0759, 'learning_rate': 1.778651804296448e-05, 'epoch': 1.11}
{'loss': 0.0769, 'learning_rate': 1.778431337966066e-05, 'epoch': 1.11}
{'loss': 0.0769, 'learning_rate': 1.778210871635684e-05, 'epoch': 1.11}
{'loss': 0.0735, 'learning_rate': 1.7779904053053017e-05, 'epoch': 1.11}
{'loss': 0.0736, 'learning_rate': 1.77776993897492e-05, 'epoch': 1.11}
{'loss': 0.0764, 'learning_rate': 1.777549472644538e-05, 'epoch': 1.11}
{'loss': 0.0779, 'learning_rate': 1.777329006314156e-05, 'epoch': 1.11}
{'loss': 0.0729, 'learning_rate': 1.7771085399837738e-05, 'epoch': 1.11}
{'loss': 0.0763, 'learning_rate': 1.776888073653392e-05, 'epoch': 1.12}
{'loss': 0.0776, 'learning_rate': 1.77666760732301e-05, 'epoch': 1.12}
{'loss': 0.0766, 'learning_rate': 1.7764471409926277e-05, 'epoch': 1.12}
{'loss': 0.076, 'learning_rate': 1.7762266746622458e-05, 'epoch': 1.12}
{'loss': 0.0783, 'learning_rate': 1.7760062083318635e-05, 'epoch': 1.12}
{'loss': 0.0773, 'learning_rate': 1.7757857420014816e-05, 'epoch': 1.12}
{'loss': 0.0751, 'learning_rate': 1.7755652756710997e-05, 'epoch': 1.12}
{'loss': 0.0731, 'learning_rate': 1.7753448093407178e-05, 'epoch': 1.12}
{'loss': 0.0748, 'learning_rate': 1.7751243430103356e-05, 'epoch': 1.12}
{'loss': 0.0749, 'learning_rate': 1.7749038766799536e-05, 'epoch': 1.13}
{'loss': 0.0774, 'learning_rate': 1.7746834103495717e-05, 'epoch': 1.13}
{'loss': 0.0743, 'learning_rate': 1.7744629440191895e-05, 'epoch': 1.13}
{'loss': 0.0736, 'learning_rate': 1.7742424776888076e-05, 'epoch': 1.13}
{'loss': 0.075, 'learning_rate': 1.7740220113584253e-05, 'epoch': 1.13}
{'loss': 0.0771, 'learning_rate': 1.7738015450280434e-05, 'epoch': 1.13}
{'loss': 0.0783, 'learning_rate': 1.7735810786976615e-05, 'epoch': 1.13}
{'loss': 0.0709, 'learning_rate': 1.7733606123672796e-05, 'epoch': 1.13}
{'loss': 0.0767, 'learning_rate': 1.7731401460368973e-05, 'epoch': 1.13}
{'loss': 0.0726, 'learning_rate': 1.7729196797065154e-05, 'epoch': 1.14}
{'loss': 0.0752, 'learning_rate': 1.7726992133761335e-05, 'epoch': 1.14}
{'loss': 0.0748, 'learning_rate': 1.7724787470457513e-05, 'epoch': 1.14}
{'loss': 0.0755, 'learning_rate': 1.7722582807153694e-05, 'epoch': 1.14}
{'loss': 0.0788, 'learning_rate': 1.772037814384987e-05, 'epoch': 1.14}
{'loss': 0.0777, 'learning_rate': 1.7718173480546052e-05, 'epoch': 1.14}
{'loss': 0.074, 'learning_rate': 1.7715968817242233e-05, 'epoch': 1.14}
{'loss': 0.0748, 'learning_rate': 1.771376415393841e-05, 'epoch': 1.14}
{'loss': 0.0768, 'learning_rate': 1.771155949063459e-05, 'epoch': 1.14}
{'loss': 0.0761, 'learning_rate': 1.7709354827330772e-05, 'epoch': 1.15}
{'loss': 0.0722, 'learning_rate': 1.7707150164026953e-05, 'epoch': 1.15}
{'loss': 0.0754, 'learning_rate': 1.770494550072313e-05, 'epoch': 1.15}
{'loss': 0.0765, 'learning_rate': 1.770274083741931e-05, 'epoch': 1.15}
{'loss': 0.0756, 'learning_rate': 1.770053617411549e-05, 'epoch': 1.15}
{'loss': 0.0758, 'learning_rate': 1.769833151081167e-05, 'epoch': 1.15}
{'loss': 0.074, 'learning_rate': 1.769612684750785e-05, 'epoch': 1.15}
{'loss': 0.0766, 'learning_rate': 1.769392218420403e-05, 'epoch': 1.15}
{'loss': 0.0762, 'learning_rate': 1.769171752090021e-05, 'epoch': 1.15}
{'loss': 0.0775, 'learning_rate': 1.768951285759639e-05, 'epoch': 1.16}
{'loss': 0.0753, 'learning_rate': 1.768730819429257e-05, 'epoch': 1.16}
{'loss': 0.0719, 'learning_rate': 1.768510353098875e-05, 'epoch': 1.16}
{'loss': 0.0756, 'learning_rate': 1.768289886768493e-05, 'epoch': 1.16}
{'loss': 0.0778, 'learning_rate': 1.7680694204381107e-05, 'epoch': 1.16}
{'loss': 0.0746, 'learning_rate': 1.7678489541077288e-05, 'epoch': 1.16}
{'loss': 0.0725, 'learning_rate': 1.767628487777347e-05, 'epoch': 1.16}
{'loss': 0.0742, 'learning_rate': 1.7674080214469646e-05, 'epoch': 1.16}
{'loss': 0.0783, 'learning_rate': 1.7671875551165827e-05, 'epoch': 1.16}
{'loss': 0.0757, 'learning_rate': 1.7669670887862008e-05, 'epoch': 1.17}
{'loss': 0.0723, 'learning_rate': 1.766746622455819e-05, 'epoch': 1.17}
{'loss': 0.0768, 'learning_rate': 1.7665261561254366e-05, 'epoch': 1.17}
{'loss': 0.0742, 'learning_rate': 1.7663056897950547e-05, 'epoch': 1.17}
{'loss': 0.0751, 'learning_rate': 1.7660852234646725e-05, 'epoch': 1.17}
{'loss': 0.0728, 'learning_rate': 1.7658647571342906e-05, 'epoch': 1.17}
{'loss': 0.0789, 'learning_rate': 1.7656442908039087e-05, 'epoch': 1.17}
{'loss': 0.0732, 'learning_rate': 1.7654238244735264e-05, 'epoch': 1.17}
{'loss': 0.0738, 'learning_rate': 1.7652033581431445e-05, 'epoch': 1.17}
{'loss': 0.073, 'learning_rate': 1.7649828918127626e-05, 'epoch': 1.18}
{'loss': 0.0755, 'learning_rate': 1.7647624254823807e-05, 'epoch': 1.18}
{'loss': 0.0713, 'learning_rate': 1.7645419591519984e-05, 'epoch': 1.18}
{'loss': 0.074, 'learning_rate': 1.7643214928216165e-05, 'epoch': 1.18}
{'loss': 0.0747, 'learning_rate': 1.7641010264912343e-05, 'epoch': 1.18}
{'loss': 0.0757, 'learning_rate': 1.7638805601608524e-05, 'epoch': 1.18}
{'loss': 0.0741, 'learning_rate': 1.7636600938304704e-05, 'epoch': 1.18}
{'loss': 0.0768, 'learning_rate': 1.7634396275000882e-05, 'epoch': 1.18}
{'loss': 0.0768, 'learning_rate': 1.7632191611697063e-05, 'epoch': 1.18}
{'loss': 0.0741, 'learning_rate': 1.7629986948393244e-05, 'epoch': 1.19}
{'loss': 0.0744, 'learning_rate': 1.7627782285089425e-05, 'epoch': 1.19}
{'loss': 0.074, 'learning_rate': 1.7625577621785602e-05, 'epoch': 1.19}
{'loss': 0.0723, 'learning_rate': 1.7623372958481783e-05, 'epoch': 1.19}
{'loss': 0.0727, 'learning_rate': 1.762116829517796e-05, 'epoch': 1.19}
{'loss': 0.0738, 'learning_rate': 1.761896363187414e-05, 'epoch': 1.19}
{'loss': 0.0751, 'learning_rate': 1.7616758968570322e-05, 'epoch': 1.19}
{'loss': 0.0732, 'learning_rate': 1.76145543052665e-05, 'epoch': 1.19}
{'loss': 0.0771, 'learning_rate': 1.761234964196268e-05, 'epoch': 1.19}
{'loss': 0.0784, 'learning_rate': 1.761014497865886e-05, 'epoch': 1.19}
{'loss': 0.0738, 'learning_rate': 1.7607940315355043e-05, 'epoch': 1.2}
{'loss': 0.0743, 'learning_rate': 1.760573565205122e-05, 'epoch': 1.2}
{'loss': 0.0733, 'learning_rate': 1.76035309887474e-05, 'epoch': 1.2}
{'loss': 0.0747, 'learning_rate': 1.760132632544358e-05, 'epoch': 1.2}
{'loss': 0.0751, 'learning_rate': 1.759912166213976e-05, 'epoch': 1.2}
{'loss': 0.0735, 'learning_rate': 1.759691699883594e-05, 'epoch': 1.2}
{'loss': 0.0749, 'learning_rate': 1.7594712335532118e-05, 'epoch': 1.2}
{'loss': 0.0764, 'learning_rate': 1.75925076722283e-05, 'epoch': 1.2}
{'loss': 0.0769, 'learning_rate': 1.759030300892448e-05, 'epoch': 1.2}
{'loss': 0.0749, 'learning_rate': 1.758809834562066e-05, 'epoch': 1.21}
{'loss': 0.0729, 'learning_rate': 1.7585893682316838e-05, 'epoch': 1.21}
{'loss': 0.072, 'learning_rate': 1.7583689019013015e-05, 'epoch': 1.21}
{'loss': 0.074, 'learning_rate': 1.7581484355709196e-05, 'epoch': 1.21}
{'loss': 0.0746, 'learning_rate': 1.7579279692405377e-05, 'epoch': 1.21}
{'loss': 0.0736, 'learning_rate': 1.7577075029101558e-05, 'epoch': 1.21}
{'loss': 0.0753, 'learning_rate': 1.7574870365797736e-05, 'epoch': 1.21}
{'loss': 0.0747, 'learning_rate': 1.7572665702493917e-05, 'epoch': 1.21}
{'loss': 0.0739, 'learning_rate': 1.7570461039190097e-05, 'epoch': 1.21}
{'loss': 0.0713, 'learning_rate': 1.756825637588628e-05, 'epoch': 1.22}
{'loss': 0.0735, 'learning_rate': 1.7566051712582456e-05, 'epoch': 1.22}
{'loss': 0.073, 'learning_rate': 1.7563847049278633e-05, 'epoch': 1.22}
{'loss': 0.0721, 'learning_rate': 1.7561642385974814e-05, 'epoch': 1.22}
{'loss': 0.0741, 'learning_rate': 1.7559437722670995e-05, 'epoch': 1.22}
{'loss': 0.0709, 'learning_rate': 1.7557233059367176e-05, 'epoch': 1.22}
{'loss': 0.0748, 'learning_rate': 1.7555028396063354e-05, 'epoch': 1.22}
{'loss': 0.0739, 'learning_rate': 1.7552823732759534e-05, 'epoch': 1.22}
{'loss': 0.0745, 'learning_rate': 1.7550619069455715e-05, 'epoch': 1.22}
{'loss': 0.0754, 'learning_rate': 1.7548414406151896e-05, 'epoch': 1.23}
{'loss': 0.0725, 'learning_rate': 1.7546209742848074e-05, 'epoch': 1.23}
{'loss': 0.0724, 'learning_rate': 1.754400507954425e-05, 'epoch': 1.23}
{'loss': 0.0732, 'learning_rate': 1.7541800416240432e-05, 'epoch': 1.23}
{'loss': 0.0727, 'learning_rate': 1.7539595752936613e-05, 'epoch': 1.23}
{'loss': 0.0754, 'learning_rate': 1.7537391089632794e-05, 'epoch': 1.23}
{'loss': 0.0761, 'learning_rate': 1.753518642632897e-05, 'epoch': 1.23}
{'loss': 0.0727, 'learning_rate': 1.7532981763025152e-05, 'epoch': 1.23}
{'loss': 0.0764, 'learning_rate': 1.7530777099721333e-05, 'epoch': 1.23}
{'loss': 0.0762, 'learning_rate': 1.7528572436417514e-05, 'epoch': 1.24}
{'loss': 0.0735, 'learning_rate': 1.752636777311369e-05, 'epoch': 1.24}
{'loss': 0.0747, 'learning_rate': 1.752416310980987e-05, 'epoch': 1.24}
{'loss': 0.072, 'learning_rate': 1.752195844650605e-05, 'epoch': 1.24}
{'loss': 0.0715, 'learning_rate': 1.751975378320223e-05, 'epoch': 1.24}
{'loss': 0.0724, 'learning_rate': 1.7517549119898412e-05, 'epoch': 1.24}
{'loss': 0.0767, 'learning_rate': 1.751534445659459e-05, 'epoch': 1.24}
{'loss': 0.072, 'learning_rate': 1.751313979329077e-05, 'epoch': 1.24}
{'loss': 0.073, 'learning_rate': 1.751093512998695e-05, 'epoch': 1.24}
{'loss': 0.0728, 'learning_rate': 1.7508730466683132e-05, 'epoch': 1.25}
{'loss': 0.0735, 'learning_rate': 1.750652580337931e-05, 'epoch': 1.25}
{'loss': 0.0721, 'learning_rate': 1.7504321140075487e-05, 'epoch': 1.25}
{'loss': 0.076, 'learning_rate': 1.7502116476771668e-05, 'epoch': 1.25}
{'loss': 0.0766, 'learning_rate': 1.749991181346785e-05, 'epoch': 1.25}
{'loss': 0.076, 'learning_rate': 1.749770715016403e-05, 'epoch': 1.25}
{'loss': 0.074, 'learning_rate': 1.7495502486860207e-05, 'epoch': 1.25}
{'loss': 0.0732, 'learning_rate': 1.7493297823556388e-05, 'epoch': 1.25}
{'loss': 0.071, 'learning_rate': 1.749109316025257e-05, 'epoch': 1.25}
{'loss': 0.0718, 'learning_rate': 1.748888849694875e-05, 'epoch': 1.26}
{'loss': 0.0751, 'learning_rate': 1.7486683833644927e-05, 'epoch': 1.26}
{'loss': 0.0733, 'learning_rate': 1.7484479170341105e-05, 'epoch': 1.26}
{'loss': 0.0699, 'learning_rate': 1.7482274507037286e-05, 'epoch': 1.26}
{'loss': 0.0725, 'learning_rate': 1.7480069843733467e-05, 'epoch': 1.26}
{'loss': 0.0738, 'learning_rate': 1.7477865180429648e-05, 'epoch': 1.26}
{'loss': 0.0713, 'learning_rate': 1.7475660517125825e-05, 'epoch': 1.26}
{'loss': 0.0722, 'learning_rate': 1.7473455853822006e-05, 'epoch': 1.26}
{'loss': 0.0696, 'learning_rate': 1.7471251190518187e-05, 'epoch': 1.26}
{'loss': 0.0766, 'learning_rate': 1.7469046527214368e-05, 'epoch': 1.27}
{'loss': 0.0728, 'learning_rate': 1.7466841863910545e-05, 'epoch': 1.27}
{'loss': 0.0752, 'learning_rate': 1.7464637200606723e-05, 'epoch': 1.27}
{'loss': 0.0735, 'learning_rate': 1.7462432537302904e-05, 'epoch': 1.27}
{'loss': 0.0709, 'learning_rate': 1.7460227873999085e-05, 'epoch': 1.27}
{'loss': 0.0749, 'learning_rate': 1.7458023210695262e-05, 'epoch': 1.27}
{'loss': 0.0755, 'learning_rate': 1.7455818547391443e-05, 'epoch': 1.27}
{'loss': 0.0727, 'learning_rate': 1.7453613884087624e-05, 'epoch': 1.27}
{'loss': 0.0784, 'learning_rate': 1.7451409220783805e-05, 'epoch': 1.27}
{'loss': 0.0717, 'learning_rate': 1.7449204557479982e-05, 'epoch': 1.28}
{'loss': 0.0721, 'learning_rate': 1.7446999894176163e-05, 'epoch': 1.28}
{'loss': 0.0734, 'learning_rate': 1.744479523087234e-05, 'epoch': 1.28}
{'loss': 0.0738, 'learning_rate': 1.744259056756852e-05, 'epoch': 1.28}
{'loss': 0.0756, 'learning_rate': 1.7440385904264702e-05, 'epoch': 1.28}
{'loss': 0.072, 'learning_rate': 1.743818124096088e-05, 'epoch': 1.28}
{'loss': 0.071, 'learning_rate': 1.743597657765706e-05, 'epoch': 1.28}
{'loss': 0.0709, 'learning_rate': 1.7433771914353242e-05, 'epoch': 1.28}
{'loss': 0.0746, 'learning_rate': 1.7431567251049423e-05, 'epoch': 1.28}
{'loss': 0.0709, 'learning_rate': 1.74293625877456e-05, 'epoch': 1.29}
{'loss': 0.0744, 'learning_rate': 1.742715792444178e-05, 'epoch': 1.29}
{'loss': 0.0746, 'learning_rate': 1.742495326113796e-05, 'epoch': 1.29}
{'loss': 0.0742, 'learning_rate': 1.742274859783414e-05, 'epoch': 1.29}
{'loss': 0.072, 'learning_rate': 1.742054393453032e-05, 'epoch': 1.29}
{'loss': 0.0702, 'learning_rate': 1.7418339271226498e-05, 'epoch': 1.29}
{'loss': 0.0743, 'learning_rate': 1.741613460792268e-05, 'epoch': 1.29}
{'loss': 0.0764, 'learning_rate': 1.741392994461886e-05, 'epoch': 1.29}
{'loss': 0.0734, 'learning_rate': 1.741172528131504e-05, 'epoch': 1.29}
{'loss': 0.0751, 'learning_rate': 1.7409520618011218e-05, 'epoch': 1.3}
{'loss': 0.073, 'learning_rate': 1.74073159547074e-05, 'epoch': 1.3}
{'loss': 0.0722, 'learning_rate': 1.7405111291403576e-05, 'epoch': 1.3}
{'loss': 0.0738, 'learning_rate': 1.7402906628099757e-05, 'epoch': 1.3}
{'loss': 0.0741, 'learning_rate': 1.7400701964795938e-05, 'epoch': 1.3}
{'loss': 0.0763, 'learning_rate': 1.7398497301492116e-05, 'epoch': 1.3}
{'loss': 0.076, 'learning_rate': 1.7396292638188297e-05, 'epoch': 1.3}
{'loss': 0.0713, 'learning_rate': 1.7394087974884478e-05, 'epoch': 1.3}
{'loss': 0.0749, 'learning_rate': 1.739188331158066e-05, 'epoch': 1.3}
{'loss': 0.0744, 'learning_rate': 1.7389678648276836e-05, 'epoch': 1.31}
{'loss': 0.0734, 'learning_rate': 1.7387473984973017e-05, 'epoch': 1.31}
{'loss': 0.0778, 'learning_rate': 1.7385269321669194e-05, 'epoch': 1.31}
{'loss': 0.0744, 'learning_rate': 1.7383064658365375e-05, 'epoch': 1.31}
{'loss': 0.072, 'learning_rate': 1.7380859995061556e-05, 'epoch': 1.31}
{'loss': 0.0752, 'learning_rate': 1.7378655331757734e-05, 'epoch': 1.31}
{'loss': 0.0722, 'learning_rate': 1.7376450668453915e-05, 'epoch': 1.31}
{'loss': 0.0776, 'learning_rate': 1.7374246005150095e-05, 'epoch': 1.31}
{'loss': 0.0712, 'learning_rate': 1.7372041341846276e-05, 'epoch': 1.31}
{'loss': 0.0705, 'learning_rate': 1.7369836678542454e-05, 'epoch': 1.32}
{'loss': 0.0712, 'learning_rate': 1.7367632015238635e-05, 'epoch': 1.32}
{'loss': 0.0751, 'learning_rate': 1.7365427351934812e-05, 'epoch': 1.32}
{'loss': 0.07, 'learning_rate': 1.7363222688630993e-05, 'epoch': 1.32}
{'loss': 0.0723, 'learning_rate': 1.7361018025327174e-05, 'epoch': 1.32}
{'loss': 0.0745, 'learning_rate': 1.735881336202335e-05, 'epoch': 1.32}
{'loss': 0.0751, 'learning_rate': 1.7356608698719532e-05, 'epoch': 1.32}
{'loss': 0.072, 'learning_rate': 1.7354404035415713e-05, 'epoch': 1.32}
{'loss': 0.0717, 'learning_rate': 1.7352199372111894e-05, 'epoch': 1.32}
{'loss': 0.0722, 'learning_rate': 1.7349994708808072e-05, 'epoch': 1.33}
{'loss': 0.0703, 'learning_rate': 1.7347790045504253e-05, 'epoch': 1.33}
{'loss': 0.0698, 'learning_rate': 1.734558538220043e-05, 'epoch': 1.33}
{'loss': 0.0724, 'learning_rate': 1.734338071889661e-05, 'epoch': 1.33}
{'loss': 0.073, 'learning_rate': 1.7341176055592792e-05, 'epoch': 1.33}
{'loss': 0.0766, 'learning_rate': 1.733897139228897e-05, 'epoch': 1.33}
{'loss': 0.0759, 'learning_rate': 1.733676672898515e-05, 'epoch': 1.33}
{'loss': 0.0721, 'learning_rate': 1.733456206568133e-05, 'epoch': 1.33}
{'loss': 0.0706, 'learning_rate': 1.7332357402377512e-05, 'epoch': 1.33}
{'loss': 0.0721, 'learning_rate': 1.733015273907369e-05, 'epoch': 1.33}
{'loss': 0.0717, 'learning_rate': 1.732794807576987e-05, 'epoch': 1.34}
{'loss': 0.0753, 'learning_rate': 1.7325743412466048e-05, 'epoch': 1.34}
{'loss': 0.0756, 'learning_rate': 1.732353874916223e-05, 'epoch': 1.34}
{'loss': 0.0747, 'learning_rate': 1.732133408585841e-05, 'epoch': 1.34}
{'loss': 0.0756, 'learning_rate': 1.7319129422554587e-05, 'epoch': 1.34}
{'loss': 0.0705, 'learning_rate': 1.7316924759250768e-05, 'epoch': 1.34}
{'loss': 0.0758, 'learning_rate': 1.731472009594695e-05, 'epoch': 1.34}
{'loss': 0.0725, 'learning_rate': 1.731251543264313e-05, 'epoch': 1.34}
{'loss': 0.0737, 'learning_rate': 1.7310310769339308e-05, 'epoch': 1.34}
{'loss': 0.0712, 'learning_rate': 1.730810610603549e-05, 'epoch': 1.35}
{'loss': 0.0705, 'learning_rate': 1.7305901442731666e-05, 'epoch': 1.35}
{'loss': 0.0737, 'learning_rate': 1.7303696779427847e-05, 'epoch': 1.35}
{'loss': 0.0757, 'learning_rate': 1.7301492116124028e-05, 'epoch': 1.35}
{'loss': 0.0731, 'learning_rate': 1.7299287452820205e-05, 'epoch': 1.35}
{'loss': 0.0751, 'learning_rate': 1.7297082789516386e-05, 'epoch': 1.35}
{'loss': 0.0767, 'learning_rate': 1.7294878126212567e-05, 'epoch': 1.35}
{'loss': 0.0711, 'learning_rate': 1.7292673462908748e-05, 'epoch': 1.35}
{'loss': 0.0698, 'learning_rate': 1.7290468799604925e-05, 'epoch': 1.35}
{'loss': 0.0745, 'learning_rate': 1.7288264136301106e-05, 'epoch': 1.36}
{'loss': 0.0727, 'learning_rate': 1.7286059472997284e-05, 'epoch': 1.36}
{'loss': 0.0721, 'learning_rate': 1.7283854809693465e-05, 'epoch': 1.36}
{'loss': 0.0727, 'learning_rate': 1.7281650146389646e-05, 'epoch': 1.36}
{'loss': 0.0741, 'learning_rate': 1.7279445483085823e-05, 'epoch': 1.36}
{'loss': 0.0738, 'learning_rate': 1.7277240819782004e-05, 'epoch': 1.36}
{'loss': 0.0756, 'learning_rate': 1.7275036156478185e-05, 'epoch': 1.36}
{'loss': 0.0678, 'learning_rate': 1.7272831493174366e-05, 'epoch': 1.36}
{'loss': 0.0721, 'learning_rate': 1.7270626829870543e-05, 'epoch': 1.36}
{'loss': 0.0749, 'learning_rate': 1.7268422166566724e-05, 'epoch': 1.37}
{'loss': 0.0778, 'learning_rate': 1.72662175032629e-05, 'epoch': 1.37}
{'loss': 0.0702, 'learning_rate': 1.7264012839959083e-05, 'epoch': 1.37}
{'loss': 0.0716, 'learning_rate': 1.7261808176655263e-05, 'epoch': 1.37}
{'loss': 0.0704, 'learning_rate': 1.725960351335144e-05, 'epoch': 1.37}
{'loss': 0.0701, 'learning_rate': 1.7257398850047622e-05, 'epoch': 1.37}
{'loss': 0.0696, 'learning_rate': 1.7255194186743803e-05, 'epoch': 1.37}
{'loss': 0.0732, 'learning_rate': 1.7252989523439984e-05, 'epoch': 1.37}
{'loss': 0.0718, 'learning_rate': 1.725078486013616e-05, 'epoch': 1.37}
